"ORDER_ID","ORDER_DATE","MONTH_NAME","QUARTER_NAME","SHIP_DATE","SHIP_MODE","CUSTOMER_ID","REGION","PRODUCT_ID","SALES","QUANTITY","DISCOUNT","PROFIT","CASE_ID"
"911669498","2024-02-07","Mar-24","Q12024","2024-02-17","First Class","326539644","East","17","508","9","0","-47","48035507"
"911803251","2024-01-29","Jan-24","Q12024","2024-02-07","First Class","748834454","East","17","209","6","0","-26","63508649"
"912051432","2024-03-14","Mar-24","Q12024","2024-03-18","Standard Class","954045485","West","15","323","10","0","-19","82145071"
"912188150","2024-02-15","Mar-24","Q12024","2024-02-24","Standard Class","219258466","West","18","356","5","0","-15","66499296"
"912327007","2024-03-12","Mar-24","Q12024","2024-03-16","Standard Class","448418529","West","17","88","5","0","19","55283979"
"912350351","2024-03-03","Mar-24","Q12024","2024-03-13","Standard Class","113927988","West","11","61","5","0","19","67770611"
"912546510","2024-02-12","Jan-24","Q12024","2024-02-19","First Class","755627040","East","9","355","9","0","-16","70152437"
"912820833","2024-02-25","Jan-24","Q12024","2024-03-02","Second Class","1942424","West","4","152","8","0","14","60808154"
"912911171","2024-03-05","Mar-24","Q12024","2024-03-14","First Class","299390861","Central","13","391","10","0","-45","73433315"
"913059591","2024-02-01","Jan-24","Q12024","2024-02-08","First Class","623324457","East","19","38","5","0","-1","50972637"
"913442198","2024-02-25","Mar-24","Q12024","2024-02-25","Second Class","403853543","West","10","352","10","0","19","86900951"
"913533778","2024-03-10","Mar-24","Q12024","2024-03-17","Standard Class","922655548","West","6","250","10","0","-24","64055761"
"914104163","2024-02-07","Jan-24","Q12024","2024-02-11","Standard Class","139418101","East","18","216","8","0","-47","65145387"
"914262581","2024-02-24","Mar-24","Q12024","2024-03-04","Second Class","171721009","Central","6","343","8","0","19","46099494"
"914328788","2024-03-05","Mar-24","Q12024","2024-03-05","Second Class","539865882","West","9","469","6","0","5","60945316"
"914498024","2024-03-09","Mar-24","Q12024","2024-03-18","First Class","960355645","West","13","175","10","0","-10","76607679"
"914681464","2024-03-02","Mar-24","Q12024","2024-03-08","Second Class","162469970","Central","3","269","10","0","-58","41275269"
"914691133","2024-03-08","Mar-24","Q12024","2024-03-19","Standard Class","462929510","West","7","300","10","0","-26","69231607"
"914840673","2024-02-19","Mar-24","Q12024","2024-02-27","Standard Class","847959726","Central","19","205","10","0","-31","58422897"
"914942391","2024-02-17","Jan-24","Q12024","2024-02-24","First Class","398915336","East","6","328","8","0","8","75829273"
"915157720","2024-02-27","Mar-24","Q12024","2024-03-01","Second Class","4277887","West","17","267","10","0","-50","82211624"
"915885014","2024-02-15","Mar-24","Q12024","2024-02-17","First Class","795582836","East","11","511","10","0","-62","71867392"
"916012806","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","273652589","West","4","273","8","0","19","83086428"
"916061488","2024-02-01","Jan-24","Q12024","2024-02-05","First Class","914974944","West","8","179","5","0","16","84176019"
"916185926","2024-02-08","Jan-24","Q12024","2024-02-18","Standard Class","313736742","Central","19","217","10","0","-61","84923088"
"916244632","2024-03-08","Mar-24","Q12024","2024-03-17","Standard Class","186453445","Central","12","416","10","0","-48","65151846"
"916268231","2024-02-27","Jan-24","Q12024","2024-02-29","Second Class","949736255","East","11","330","10","0","-50","72503305"
"916361460","2024-02-12","Mar-24","Q12024","2024-02-17","First Class","893448211","West","14","384","6","0","3","86251250"
"916508801","2024-03-02","Mar-24","Q12024","2024-03-07","Standard Class","104554477","West","8","225","10","0","-38","86900951"
"916578700","2024-02-11","Jan-24","Q12024","2024-02-22","Standard Class","872787292","East","13","440","9","0","-70","76575719"
"916722159","2024-02-17","Jan-24","Q12024","2024-02-27","Standard Class","925962455","Central","11","149","8","0","19","62947107"
"916972104","2024-03-15","Mar-24","Q12024","2024-03-19","First Class","535907086","West","1","193","7","0","19","62922066"
"917017691","2024-02-25","Jan-24","Q12024","2024-02-29","Standard Class","821925014","Central","17","109","5","0","-2","65593695"
"917020296","2024-03-04","Mar-24","Q12024","2024-03-08","Standard Class","552644191","West","16","34","5","0","12","71798606"
"917049952","2024-03-14","Mar-24","Q12024","2024-03-13","Second Class","811836476","West","14","353","6","0","-13","79586959"
"917266908","2024-03-06","Mar-24","Q12024","2024-03-13","First Class","353358434","West","5","427","10","0","-7","82453237"
"917324362","2024-02-18","Mar-24","Q12024","2024-02-23","First Class","811641446","West","15","415","7","0","17","68326291"
"917623012","2024-03-09","Mar-24","Q12024","2024-03-16","Second Class","747172306","West","13","497","10","0","-1","73983484"
"917926880","2024-02-27","Mar-24","Q12024","2024-03-06","Second Class","768883178","Central","9","383","10","0","19","73612521"
"918709206","2024-03-03","Mar-24","Q12024","2024-02-29","Standard Class","921477480","West","13","471","7","0","19","77738962"
"918948951","2024-02-11","Mar-24","Q12024","2024-02-08","Second Class","574168288","West","17","188","8","0","19","81058121"
"919260753","2024-02-29","Jan-24","Q12024","2024-03-07","Standard Class","326410767","Central","15","89","10","0","-1","83845739"
"919322083","2024-02-19","Mar-24","Q12024","2024-02-21","Second Class","88819194","West","8","492","10","0","-29","86900951"
"919385294","2024-03-01","Mar-24","Q12024","2024-03-04","Standard Class","675683741","East","18","198","9","0","-9","61647682"
"920250775","2024-02-18","Jan-24","Q12024","2024-02-28","Second Class","169909731","Central","8","496","9","0","19","76913668"
"921026613","2024-02-28","Mar-24","Q12024","2024-02-25","Second Class","861749160","West","8","238","10","0","12","68139838"
"921053989","2024-03-17","Mar-24","Q12024","2024-03-19","Standard Class","589378663","West","3","366","9","0","-9","69996720"
"921196897","2024-03-05","Jan-24","Q12024","2024-03-12","Second Class","72572055","West","7","381","5","0","14","86900951"
"921359742","2024-02-17","Mar-24","Q12024","2024-02-21","Second Class","74785461","West","17","437","10","0","-23","86900951"
"921379213","2024-02-05","Jan-24","Q12024","2024-02-16","Standard Class","944931186","East","16","195","10","0","-61","86770950"
"921720490","2024-02-11","Jan-24","Q12024","2024-02-14","First Class","509840052","West","7","35","3","0","19","60204293"
"922139600","2024-02-22","Jan-24","Q12024","2024-02-27","Second Class","77546440","West","1","144","4","0","19","78299683"
"922225423","2024-02-01","Jan-24","Q12024","2024-02-12","First Class","275162166","West","12","358","5","0","13","75557446"
"922259536","2024-02-21","Mar-24","Q12024","2024-02-25","First Class","763660119","West","1","427","6","0","11","65855737"
"922590698","2024-03-03","Mar-24","Q12024","2024-03-06","First Class","797806532","East","17","374","10","0","-16","57131657"
"922769077","2024-02-22","Jan-24","Q12024","2024-02-26","First Class","799558143","South","11","511","10","0","-62","70347178"
"923107302","2024-03-04","Jan-24","Q12024","2024-03-08","Standard Class","972519058","Central","13","429","10","0","-45","60190835"
"923214593","2024-02-04","Jan-24","Q12024","2024-02-05","Second Class","817857114","East","15","362","10","0","-2","84438359"
"923537452","2024-02-22","Mar-24","Q12024","2024-02-28","First Class","401064362","West","8","318","7","0","19","72915948"
"924112006","2024-03-07","Mar-24","Q12024","2024-03-16","Standard Class","370873836","West","12","350","10","0","-19","72385190"
"924116616","2024-02-04","Jan-24","Q12024","2024-02-08","Second Class","114877746","South","12","116","9","0","-28","77102754"
"924285332","2024-02-13","Mar-24","Q12024","2024-02-14","Standard Class","848912534","West","14","136","6","0","-27","75847677"
"924491058","2024-03-05","Mar-24","Q12024","2024-03-07","Standard Class","961084583","West","7","33","5","0","2","66691567"
"924700696","2024-02-17","Jan-24","Q12024","2024-02-25","Second Class","619321409","South","17","303","10","0","-45","74412325"
"924705255","2024-03-05","Jan-24","Q12024","2024-03-04","Second Class","791926245","West","4","278","8","0","19","83695020"
"924746081","2024-02-25","Jan-24","Q12024","2024-03-06","Second Class","841865799","South","10","125","10","0","-30","42939673"
"925180473","2024-02-23","Mar-24","Q12024","2024-02-27","Second Class","865398232","East","4","416","7","0","3","63704248"
"925592071","2024-03-09","Jan-24","Q12024","2024-03-11","Standard Class","232234866","East","18","224","10","0","-41","40089607"
"925635968","2024-02-29","Mar-24","Q12024","2024-03-03","Standard Class","401011328","West","15","248","7","0","-12","74823992"
"926115628","2024-02-15","Jan-24","Q12024","2024-02-24","Second Class","998903688","Central","12","136","9","0","19","66478869"
"926266543","2024-02-01","Mar-24","Q12024","2024-02-12","Second Class","979504986","Central","13","246","4","0","7","82876610"
"926567228","2024-02-09","Mar-24","Q12024","2024-02-11","First Class","480715371","West","14","70","4","0","19","86629932"
"926765551","2024-03-13","Mar-24","Q12024","2024-03-10","Standard Class","462017894","East","7","477","10","0","14","73031776"
"927861930","2024-02-27","Mar-24","Q12024","2024-03-05","Standard Class","858792419","West","11","154","10","0","7","56339407"
"928438538","2024-02-15","Mar-24","Q12024","2024-02-19","Second Class","346617869","Central","7","115","7","0","19","74736494"
"928914890","2024-03-12","Mar-24","Q12024","2024-03-19","Second Class","343410054","West","11","148","7","0","19","52936342"
"928971767","2024-02-27","Jan-24","Q12024","2024-02-25","First Class","745613205","West","1","421","8","0","19","57778961"
"929663312","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","706726145","West","14","175","10","0","3","75655923"
"929823861","2024-02-04","Jan-24","Q12024","2024-02-10","First Class","852276356","East","6","342","10","0","-68","41665257"
"929856781","2024-02-26","Mar-24","Q12024","2024-02-27","Second Class","190194909","West","9","355","8","0","-42","55710274"
"930108317","2024-03-07","Mar-24","Q12024","2024-03-16","Standard Class","453332657","West","10","428","10","0","-21","51204914"
"930127202","2024-02-26","Mar-24","Q12024","2024-03-01","Standard Class","772259500","West","15","148","7","0","19","67722598"
"930253415","2024-03-01","Mar-24","Q12024","2024-03-07","First Class","417978599","East","9","451","10","0","-5","45065452"
"930669358","2024-02-13","Jan-24","Q12024","2024-02-14","Standard Class","631360347","West","19","312","6","0","-49","53117259"
"930798332","2024-02-13","Mar-24","Q12024","2024-02-18","Second Class","920771917","West","9","424","6","0","3","60156219"
"930821948","2024-03-09","Mar-24","Q12024","2024-03-21","Standard Class","776479111","West","7","90","10","0","19","68729497"
"930882836","2024-02-20","Mar-24","Q12024","2024-02-23","First Class","922592198","West","3","410","10","0","19","70829879"
"931011012","2024-03-13","Mar-24","Q12024","2024-03-16","First Class","193970221","West","4","185","10","0","14","55995509"
"931174314","2024-02-15","Mar-24","Q12024","2024-02-26","Second Class","430277792","West","19","286","7","0","-12","77926214"
"931317167","2024-02-03","Jan-24","Q12024","2024-02-09","Second Class","242807668","East","17","276","5","0","-38","43425613"
"931497636","2024-02-10","Mar-24","Q12024","2024-02-21","First Class","700017644","East","2","485","9","0","-22","79013165"
"932655948","2024-03-11","Mar-24","Q12024","2024-03-17","Standard Class","757217923","West","1","483","10","0","-38","80411772"
"933463567","2024-03-10","Jan-24","Q12024","2024-03-15","Second Class","220281608","West","14","407","7","0","16","75190403"
"933908966","2024-02-26","Mar-24","Q12024","2024-02-29","Second Class","26576049","West","18","271","8","0","-10","54661820"
"933963654","2024-02-25","Mar-24","Q12024","2024-02-27","Second Class","939143672","Central","7","190","5","0","19","54689298"
"934103819","2024-02-26","Mar-24","Q12024","2024-02-29","Standard Class","477332633","West","7","480","10","0","-26","67376775"
"934204485","2024-02-18","Jan-24","Q12024","2024-02-28","Standard Class","793941679","East","12","136","6","0","19","72655668"
"934799515","2024-03-02","Jan-24","Q12024","2024-03-04","First Class","191782527","West","2","65","9","0","19","86900951"
"934871340","2024-03-05","Mar-24","Q12024","2024-03-09","Second Class","262844358","West","9","350","7","0","19","76079205"
"935034400","2024-03-02","Mar-24","Q12024","2024-03-01","Standard Class","102001526","West","6","303","8","0","-10","75619997"
"935139089","2024-03-13","Mar-24","Q12024","2024-03-17","Standard Class","964244085","West","12","299","10","0","-4","51704374"
"935196587","2024-02-26","Mar-24","Q12024","2024-02-27","First Class","632822429","East","11","219","10","0","-37","62157630"
"935235360","2024-03-13","Jan-24","Q12024","2024-03-19","Standard Class","241759963","West","4","189","6","0","13","63801051"
"936139844","2024-02-12","Mar-24","Q12024","2024-02-17","Standard Class","339479235","East","17","240","8","0","-18","77454800"
"936196003","2024-02-07","Jan-24","Q12024","2024-02-13","Second Class","832478960","East","14","431","9","0","-15","39994364"
"936255009","2024-03-01","Mar-24","Q12024","2024-03-03","Second Class","345371586","West","5","276","10","0","9","72720646"
"936589124","2024-02-04","Jan-24","Q12024","2024-02-04","Second Class","621939038","East","18","113","5","0","-23","62989447"
"936680169","2024-02-22","Jan-24","Q12024","2024-03-05","Standard Class","457102165","East","15","335","9","0","2","62918936"
"936683352","2024-02-12","Mar-24","Q12024","2024-02-20","First Class","296676615","West","11","231","6","0","19","86900951"
"936765969","2024-02-26","Mar-24","Q12024","2024-03-03","Second Class","761519264","East","8","390","10","0","-32","61780736"
"937216008","2024-02-08","Mar-24","Q12024","2024-02-17","First Class","558816053","West","13","252","5","0","-13","59288059"
"937351039","2024-03-08","Mar-24","Q12024","2024-03-18","Second Class","548411215","Central","9","511","10","0","-40","86900951"
"937855828","2024-02-21","Mar-24","Q12024","2024-02-26","Standard Class","478066395","West","19","311","7","0","-45","84380962"
"938240355","2024-02-23","Jan-24","Q12024","2024-03-03","Standard Class","970603825","Central","15","122","8","0","19","66977782"
"938312617","2024-02-02","Jan-24","Q12024","2024-02-11","Second Class","107068789","West","14","444","5","0","11","62449246"
"938386668","2024-02-20","Mar-24","Q12024","2024-02-23","Second Class","204133585","West","10","278","5","0","19","71931600"
"938579471","2024-02-24","Jan-24","Q12024","2024-03-06","Standard Class","822034856","West","18","173","6","0","-11","66421790"
"938618336","2024-02-09","Jan-24","Q12024","2024-02-12","First Class","94477613","West","3","192","3","0","19","80043082"
"939269239","2024-03-04","Mar-24","Q12024","2024-03-06","Standard Class","558519401","West","8","384","7","0","-3","69497421"
"939322221","2024-02-26","Mar-24","Q12024","2024-02-24","First Class","436362656","Central","1","345","7","0","6","58606507"
"939556983","2024-02-13","Mar-24","Q12024","2024-02-12","Second Class","862622036","East","11","159","9","0","-28","76280943"
"939734171","2024-02-26","Mar-24","Q12024","2024-03-06","Second Class","821308045","West","11","265","5","0","19","76804668"
"939785250","2024-02-24","Mar-24","Q12024","2024-03-03","First Class","458393329","West","2","511","10","0","7","75575798"
"940184553","2024-02-07","Jan-24","Q12024","2024-02-14","First Class","463976417","East","1","511","8","0","-10","70413720"
"940525647","2024-03-11","Mar-24","Q12024","2024-03-13","Second Class","345419108","Central","5","284","10","0","19","86900951"
"940574404","2024-02-27","Mar-24","Q12024","2024-03-09","Standard Class","983005104","West","13","173","7","0","-1","62296644"
"941171170","2024-02-26","Mar-24","Q12024","2024-02-29","First Class","613389715","West","5","511","9","0","19","86900951"
"941177772","2024-02-28","Mar-24","Q12024","2024-03-07","Second Class","852917910","West","9","187","9","0","19","71728845"
"941443906","2024-02-03","Mar-24","Q12024","2024-02-07","First Class","107334198","West","1","95","4","0","19","74877579"
"941610891","2024-02-20","Jan-24","Q12024","2024-03-03","Second Class","932191209","West","4","53","6","0","19","71045589"
"941713720","2024-03-16","Mar-24","Q12024","2024-03-18","Second Class","133702394","West","13","461","10","0","8","62839371"
"941888836","2024-02-28","Mar-24","Q12024","2024-03-03","Second Class","503472650","East","7","464","10","0","19","76142308"
"941944973","2024-02-19","Mar-24","Q12024","2024-03-01","Second Class","567121395","South","18","308","7","0","8","69872708"
"942429297","2024-02-27","Mar-24","Q12024","2024-03-02","First Class","897815721","East","18","488","10","0","-30","63079322"
"942573716","2024-03-08","Mar-24","Q12024","2024-03-09","Second Class","162382919","West","7","467","10","0","-1","66574892"
"942579373","2024-01-31","Jan-24","Q12024","2024-02-07","First Class","395021108","East","19","356","6","0","18","71824723"
"942954894","2024-02-23","Jan-24","Q12024","2024-03-06","Second Class","307452555","East","14","135","10","0","-11","34057347"
"943050048","2024-03-06","Mar-24","Q12024","2024-03-13","Standard Class","248222141","East","11","327","10","0","-34","52639080"
"943339880","2024-02-18","Mar-24","Q12024","2024-02-17","First Class","451861476","East","9","495","10","0","-43","45386973"
"944346186","2024-03-03","Mar-24","Q12024","2024-03-11","First Class","894299636","West","5","511","10","0","-26","86900951"
"944352060","2024-03-04","Mar-24","Q12024","2024-03-12","Second Class","435064671","Central","5","227","8","0","19","59464443"
"944428444","2024-02-19","Mar-24","Q12024","2024-02-23","Standard Class","400824171","West","17","256","8","0","-51","73777754"
"944712351","2024-02-28","Mar-24","Q12024","2024-03-05","First Class","997877982","West","4","511","10","0","4","84298795"
"944748031","2024-02-11","Mar-24","Q12024","2024-02-16","Standard Class","639100334","East","13","497","10","0","3","78540252"
"945037363","2024-03-04","Mar-24","Q12024","2024-03-09","Second Class","37517478","West","8","123","10","0","3","64809233"
"945311724","2024-02-22","Mar-24","Q12024","2024-02-24","Standard Class","15251019","West","17","195","4","0","10","60930745"
"945621324","2024-02-29","Mar-24","Q12024","2024-03-03","Second Class","216143556","West","3","52","7","0","8","59584807"
"945806442","2024-02-20","Mar-24","Q12024","2024-02-26","First Class","629945644","West","12","349","4","0","-4","86900951"
"946545666","2024-03-17","Mar-24","Q12024","2024-03-20","Standard Class","387047247","West","10","511","10","0","-51","77439288"
"946582393","2024-02-21","Jan-24","Q12024","2024-02-26","Second Class","369495585","West","6","128","7","0","-10","58803710"
"946761478","2024-02-07","Jan-24","Q12024","2024-02-13","First Class","979947079","West","13","107","4","0","19","53375030"
"946771962","2024-03-11","Mar-24","Q12024","2024-03-19","Second Class","485865720","West","9","362","6","0","19","55404450"
"947132934","2024-02-07","Jan-24","Q12024","2024-02-10","First Class","250993588","West","15","464","9","0","-67","45104821"
"947435762","2024-03-04","Mar-24","Q12024","2024-03-07","Second Class","846936453","East","4","373","10","0","-16","85678871"
"947587308","2024-03-17","Mar-24","Q12024","2024-03-21","Second Class","196160054","West","7","431","10","0","2","83525288"
"947831138","2024-01-31","Jan-24","Q12024","2024-02-09","First Class","118877474","East","9","290","9","0","-11","58968664"
"948218931","2024-03-12","Jan-24","Q12024","2024-03-17","Standard Class","361095333","Central","18","394","10","0","13","62138398"
"948267680","2024-02-02","Mar-24","Q12024","2024-02-10","First Class","962212973","East","9","196","9","0","-21","86900951"
"948295704","2024-03-08","Mar-24","Q12024","2024-03-14","First Class","776452121","West","5","475","10","0","-15","61619280"
"948648693","2024-02-18","Jan-24","Q12024","2024-02-24","Second Class","521537640","West","13","382","9","0","-57","86900951"
"949146873","2024-03-01","Mar-24","Q12024","2024-03-02","First Class","171493124","West","1","420","8","0","-43","86900951"
"949299071","2024-03-05","Mar-24","Q12024","2024-03-12","Standard Class","313266200","West","16","334","9","0","19","86900951"
"949382837","2024-02-18","Jan-24","Q12024","2024-02-27","First Class","541823632","West","9","206","10","0","19","86900951"
"949426236","2024-02-02","Mar-24","Q12024","2024-02-05","Second Class","279715701","Central","8","457","8","0","-46","82940109"
"949490118","2024-02-29","Jan-24","Q12024","2024-03-03","First Class","664937938","West","3","314","10","0","-40","59944414"
"949693421","2024-02-19","Mar-24","Q12024","2024-02-26","Second Class","920507947","Central","5","488","8","0","19","51691194"
"949703464","2024-02-23","Jan-24","Q12024","2024-03-01","Second Class","5075170","East","8","230","10","0","19","58822174"
"949720684","2024-02-24","Mar-24","Q12024","2024-02-26","Second Class","666692204","West","14","455","10","0","-72","79299308"
"949728367","2024-01-31","Mar-24","Q12024","2024-02-10","Second Class","810986720","West","15","158","4","0","-24","82088062"
"949859232","2024-03-02","Mar-24","Q12024","2024-03-10","Standard Class","421871418","West","9","129","4","0","19","86900951"
"950446043","2024-02-14","Mar-24","Q12024","2024-02-19","Standard Class","925658477","West","15","122","5","0","-3","50782424"
"950487531","2024-02-04","Jan-24","Q12024","2024-02-15","Standard Class","254442810","Central","18","319","4","0","1","66458524"
"950532514","2024-02-17","Jan-24","Q12024","2024-02-20","First Class","816487230","West","2","511","6","0","17","76988405"
"950545480","2024-02-21","Mar-24","Q12024","2024-02-24","Second Class","700482662","West","13","302","4","0","19","79201528"
"951373345","2024-02-18","Mar-24","Q12024","2024-02-22","First Class","924019192","South","3","372","9","0","19","52196699"
"951897715","2024-02-26","Mar-24","Q12024","2024-03-04","Second Class","170379007","West","14","263","9","0","-12","79506241"
"952177231","2024-02-18","Mar-24","Q12024","2024-02-26","First Class","744311949","West","11","153","10","0","7","69843315"
"952546364","2024-01-31","Jan-24","Q12024","2024-02-06","First Class","126634267","West","3","248","4","0","19","73379189"
"952708135","2024-02-07","Jan-24","Q12024","2024-02-20","First Class","583874146","Central","13","511","10","0","11","85315501"
"952926430","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","889322859","West","6","40","9","0","18","76335666"
"953625815","2024-02-21","Mar-24","Q12024","2024-02-25","Second Class","985404801","West","4","153","9","0","19","86900951"
"953661741","2024-03-04","Mar-24","Q12024","2024-03-10","Standard Class","596041886","West","18","253","10","0","19","86900951"
"953760776","2024-02-15","Mar-24","Q12024","2024-02-15","Second Class","492834236","Central","13","196","8","0","18","76051207"
"953807742","2024-03-10","Jan-24","Q12024","2024-03-21","Standard Class","393447661","West","10","366","7","0","12","77157259"
"953814027","2024-02-26","Mar-24","Q12024","2024-03-05","Second Class","8309094","West","11","369","10","0","-37","86900951"
"954143238","2024-01-30","Jan-24","Q12024","2024-02-08","First Class","167301303","Central","7","128","4","0","-32","77241025"
"954195698","2024-03-07","Mar-24","Q12024","2024-03-06","First Class","334297575","Central","2","325","10","0","-41","64154456"
"954407522","2024-02-01","Jan-24","Q12024","2024-02-07","Second Class","370179407","East","13","467","7","0","-1","55050363"
"954697544","2024-03-09","Mar-24","Q12024","2024-03-15","First Class","800137009","West","8","402","10","0","19","86900951"
"954988505","2024-02-15","Mar-24","Q12024","2024-02-21","First Class","790744216","East","9","488","10","0","6","53072704"
"955079768","2024-03-17","Mar-24","Q12024","2024-03-19","Second Class","772678789","West","8","176","7","0","-31","52846506"
"955141243","2024-02-19","Mar-24","Q12024","2024-02-22","Second Class","427536722","East","8","356","10","0","-19","61734405"
"955394556","2024-02-25","Mar-24","Q12024","2024-03-03","Standard Class","942950009","West","15","161","9","0","9","70522364"
"955951323","2024-02-18","Mar-24","Q12024","2024-03-03","Second Class","568104368","West","15","210","8","0","-31","75670440"
"956083802","2024-02-10","Jan-24","Q12024","2024-02-15","First Class","202351331","East","5","428","8","0","-23","58296474"
"956220146","2024-03-06","Jan-24","Q12024","2024-03-15","Standard Class","869151693","West","18","432","10","0","-13","80661924"
"956308442","2024-02-05","Jan-24","Q12024","2024-02-06","Second Class","92039850","South","4","166","7","0","19","71700293"
"956349516","2024-02-10","Jan-24","Q12024","2024-02-12","Standard Class","657642998","East","9","290","10","0","-9","48149294"
"956720345","2024-02-29","Mar-24","Q12024","2024-03-11","Standard Class","116731465","West","18","425","10","0","-14","86900951"
"956829336","2024-03-03","Jan-24","Q12024","2024-03-09","Second Class","439106368","West","9","382","10","0","19","86900951"
"957188832","2024-03-17","Mar-24","Q12024","2024-03-18","Standard Class","135883789","West","4","104","8","0","19","52961593"
"957331282","2024-02-06","Jan-24","Q12024","2024-02-09","Standard Class","194040990","West","13","124","6","0","-12","80116439"
"957743004","2024-02-14","Jan-24","Q12024","2024-02-18","Second Class","134209624","East","15","401","10","0","-15","76473773"
"957778018","2024-03-01","Mar-24","Q12024","2024-03-04","Second Class","775704300","West","11","362","7","0","-2","81629784"
"958672137","2024-02-01","Jan-24","Q12024","2024-02-09","Standard Class","479295721","East","18","465","9","0","-50","66536140"
"958720955","2024-03-02","Mar-24","Q12024","2024-03-14","Second Class","298505674","West","11","373","10","0","19","86900951"
"958748395","2024-02-13","Mar-24","Q12024","2024-02-21","Standard Class","954158255","West","8","226","6","0","-38","81953750"
"959182571","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","477569416","West","4","327","10","0","-7","47672480"
"959326571","2024-02-23","Mar-24","Q12024","2024-02-28","Standard Class","505543165","West","17","58","5","0","-34","54079514"
"959699415","2024-02-21","Jan-24","Q12024","2024-02-29","First Class","381469933","West","2","102","5","0","19","73905836"
"960325494","2024-02-23","Jan-24","Q12024","2024-03-03","Standard Class","397361681","West","16","115","5","0","19","71411007"
"960676895","2024-03-04","Mar-24","Q12024","2024-03-16","Second Class","229703027","West","12","378","9","0","9","68713813"
"960822079","2024-02-01","Mar-24","Q12024","2024-02-08","Second Class","881344842","South","13","265","5","0","-19","40175911"
"961237951","2024-02-19","Mar-24","Q12024","2024-02-28","Second Class","434727959","West","6","240","8","0","8","60677775"
"961243760","2024-03-02","Mar-24","Q12024","2024-03-07","Second Class","728242405","Central","2","360","9","0","0","57703580"
"961305154","2024-03-03","Mar-24","Q12024","2024-03-07","Standard Class","198743507","West","18","25","5","0","19","55691663"
"961757702","2024-03-07","Mar-24","Q12024","2024-03-15","Second Class","228267824","West","7","267","10","0","-25","60841713"
"961980147","2024-02-25","Mar-24","Q12024","2024-03-02","Standard Class","14810440","Central","8","381","8","0","-6","75151765"
"961996193","2024-02-22","Jan-24","Q12024","2024-02-27","Second Class","119140215","East","18","319","10","0","-37","51023107"
"962111858","2024-02-21","Mar-24","Q12024","2024-02-28","First Class","487247205","West","2","463","10","0","19","86900951"
"962318724","2024-03-02","Jan-24","Q12024","2024-03-06","Second Class","976393876","East","11","434","10","0","-52","53828363"
"962505716","2024-03-12","Mar-24","Q12024","2024-03-19","Standard Class","732776328","West","16","322","9","0","14","64873847"
"962950625","2024-02-11","Jan-24","Q12024","2024-02-12","Standard Class","403129298","East","5","211","7","0","9","86900951"
"963403612","2024-03-17","Mar-24","Q12024","2024-03-21","Second Class","202347620","West","18","277","10","0","-24","70679833"
"963564006","2024-02-06","Mar-24","Q12024","2024-02-16","First Class","255620838","West","6","454","9","0","-15","86900951"
"963749719","2024-02-18","Mar-24","Q12024","2024-02-21","Standard Class","597221730","East","19","223","7","0","12","64613731"
"963763363","2024-03-05","Mar-24","Q12024","2024-03-14","Standard Class","968083854","Central","12","511","6","0","-26","64035208"
"963801126","2024-03-04","Mar-24","Q12024","2024-03-09","Second Class","132491231","West","6","216","10","0","-26","45328409"
"963860650","2024-02-18","Jan-24","Q12024","2024-02-28","First Class","808538366","South","5","270","10","0","19","76056850"
"964503113","2024-02-12","Mar-24","Q12024","2024-02-11","Second Class","81777101","Central","17","167","7","0","-59","66982335"
"964506021","2024-02-11","Jan-24","Q12024","2024-02-19","Second Class","128503056","South","8","356","7","0","19","60762480"
"964622394","2024-03-13","Mar-24","Q12024","2024-03-16","Second Class","342783808","Central","3","465","10","0","2","61942541"
"965017459","2024-03-10","Mar-24","Q12024","2024-03-15","Standard Class","926577725","West","3","132","5","0","19","54051263"
"965153999","2024-03-17","Mar-24","Q12024","2024-03-21","Standard Class","692108694","West","16","94","7","0","19","70862511"
"965330946","2024-03-17","Mar-24","Q12024","2024-03-21","Second Class","862850998","West","5","282","10","0","19","61366735"
"965679921","2024-02-26","Mar-24","Q12024","2024-03-06","Second Class","411140767","West","14","384","9","0","14","51847004"
"966545867","2024-02-19","Jan-24","Q12024","2024-02-18","Second Class","780271716","East","17","423","8","0","19","69323998"
"966642434","2024-02-20","Jan-24","Q12024","2024-02-23","Second Class","333807216","South","14","319","9","0","-23","58187701"
"967071018","2024-02-29","Mar-24","Q12024","2024-03-12","Standard Class","814102177","West","18","88","9","0","19","68795674"
"967129744","2024-02-06","Jan-24","Q12024","2024-02-17","First Class","715355775","Central","15","172","9","0","-58","41405825"
"967235718","2024-03-03","Mar-24","Q12024","2024-03-07","Standard Class","858641644","Central","8","348","8","0","19","80543201"
"967700062","2024-03-11","Mar-24","Q12024","2024-03-16","First Class","638979452","West","13","395","10","0","16","86900951"
"967795350","2024-02-26","Jan-24","Q12024","2024-03-01","Standard Class","404314652","West","6","198","6","0","19","67201209"
"967851071","2024-03-08","Mar-24","Q12024","2024-03-11","First Class","723772209","West","3","371","10","0","-41","64659366"
