"RETURN_ID","ORDER_ID","RETURNED"
"658570306","361212733","Yes"
"659160354","268674325","Yes"
"659320684","25659838","Yes"
"659643454","125517764","Yes"
"659742306","830099082","Yes"
"659853684","670536225","Yes"
"659880746","158209172","Yes"
"659896255","183147919","Yes"
"660621762","378848314","Yes"
"660882574","215658747","Yes"
"660976370","140897181","Yes"
"661108734","840352220","Yes"
"661115986","809401579","Yes"
"661240378","451980361","Yes"
"661399590","896763287","Yes"
"661496835","869498639","Yes"
"661855316","823956882","Yes"
"662778785","56551414","Yes"
"662938981","712216235","Yes"
"663095447","366315393","Yes"
"663103057","216354543","Yes"
"663684839","898889953","Yes"
"663707573","305845105","Yes"
"664220004","287574607","Yes"
"664515405","718116329","Yes"
"664850503","843314424","Yes"
"665015203","241820876","Yes"
"665118150","384030350","Yes"
"665315540","26420906","Yes"
"665521086","207867856","Yes"
"665612165","159681840","Yes"
"666060337","38448229","Yes"
"666391500","278426875","Yes"
"666406907","145248441","Yes"
"666939086","957778018","Yes"
"666955251","840166219","Yes"
"667468479","830070697","Yes"
"667651932","989581248","Yes"
"667784297","149181746","Yes"
"668103330","682844020","Yes"
"668247139","433851742","Yes"
"668291685","499544008","Yes"
"668417766","463903490","Yes"
"668581829","677884193","Yes"
"668763861","7209445","Yes"
"668843081","847024482","Yes"
"669208250","750204665","Yes"
"669216916","209792554","Yes"
"669483230","723376760","Yes"
"669944520","591161982","Yes"
"670005490","549032920","Yes"
"670243945","243861089","Yes"
"670627084","534762270","Yes"
"670643520","81111513","Yes"
"670717899","921026613","Yes"
"670784443","518640698","Yes"
"670846771","83184683","Yes"
"671172476","931317167","Yes"
"671196923","79169869","Yes"
"671219725","431589303","Yes"
"671256468","702378600","Yes"
"671324868","781862373","Yes"
"671713926","118323857","Yes"
"672421760","732931460","Yes"
"672537825","781994839","Yes"
"672632383","31339383","Yes"
"673259201","450182040","Yes"
"673908018","270826812","Yes"
"673915484","805637041","Yes"
"674436112","286665403","Yes"
"674870345","460415090","Yes"
"674914093","780194879","Yes"
"675117953","193762143","Yes"
"675266569","304124779","Yes"
"675409845","950545480","Yes"
"675585908","889395442","Yes"
"675776523","449386812","Yes"
"675788002","42394406","Yes"
"675817244","262401631","Yes"
"675909789","671614333","Yes"
"675984510","157134615","Yes"
"676448896","423023823","Yes"
"676600467","58395036","Yes"
"676936712","4577939","Yes"
"677122598","310844243","Yes"
"677518429","86904554","Yes"
"677842571","621675720","Yes"
"678296071","430482005","Yes"
"678675527","118307047","Yes"
"678858250","155328316","Yes"
"679180879","265626192","Yes"
"679220903","128281522","Yes"
"679604196","118322260","Yes"
"679858079","788090714","Yes"
"680043971","564758298","Yes"
"680115260","553405163","Yes"
"680129271","517141199","Yes"
"680171638","382720838","Yes"
"680229861","890006299","Yes"
"680392011","886581541","Yes"
"680393973","694444667","Yes"
"680636358","838957602","Yes"
"680697501","954143238","Yes"
"680845982","855745540","Yes"
"681340844","659568057","Yes"
"682147378","317508993","Yes"
"682424273","704790262","Yes"
"682881309","234782975","Yes"
"683077861","146316886","Yes"
"683284671","930127202","Yes"
"683526916","617378937","Yes"
"683872348","50339282","Yes"
"683882264","587967993","Yes"
"683928765","418354789","Yes"
"683929834","111633169","Yes"
"684171435","678025250","Yes"
"684442187","696480710","Yes"
"684488344","566409776","Yes"
"685568682","597775664","Yes"
"685660187","183936086","Yes"
"686178557","947132934","Yes"
"686348926","303246373","Yes"
"686640199","241275067","Yes"
"686657272","973669471","Yes"
"686770756","666083292","Yes"
"686787686","666310146","Yes"
"686796268","526396491","Yes"
"686841756","377872004","Yes"
"687043524","460561004","Yes"
"687369895","289975203","Yes"
"687655964","118919148","Yes"
"687700806","750664639","Yes"
"687731069","280565681","Yes"
"687764283","64409848","Yes"
"687907688","793785551","Yes"
"688002535","22447345","Yes"
"688257656","654355430","Yes"
"688311493","127831194","Yes"
"688760332","490470712","Yes"
"688913647","306874587","Yes"
"689065839","11773938","Yes"
"689720117","659428571","Yes"
"690055959","984554346","Yes"
"690091917","176895006","Yes"
"690595088","768571984","Yes"
"690701543","95809889","Yes"
"691047203","630962432","Yes"
"691106249","337900881","Yes"
"691242822","362768642","Yes"
"691246898","178506459","Yes"
"691640292","11264505","Yes"
"691678715","712796081","Yes"
"691853305","341442227","Yes"
"692328434","519575769","Yes"
"692452037","803625079","Yes"
"692533398","980031060","Yes"
"693342200","240176940","Yes"
"693516232","371420211","Yes"
"693546620","821367155","Yes"
"693596945","974096659","Yes"
"693727749","771047816","Yes"
"693746303","706525267","Yes"
"694666158","2774542","Yes"
"694779261","172433578","Yes"
"694976837","541482930","Yes"
"695331648","667474442","Yes"
"695584035","857006221","Yes"
"695939098","456297554","Yes"
"695959604","254756360","Yes"
"695978885","533681991","Yes"
"696013459","188553688","Yes"
"696123328","726314837","Yes"
"696231674","312936231","Yes"
"696348529","292723746","Yes"
"696377740","52481021","Yes"
"696622038","510717854","Yes"
"696917184","745009785","Yes"
"696959593","898564603","Yes"
"696993491","402361958","Yes"
"697112827","586376903","Yes"
"697421996","709430340","Yes"
"697482204","13991625","Yes"
"697559186","510384204","Yes"
"697574262","170123420","Yes"
"697714936","69628104","Yes"
"697723313","715956217","Yes"
"697866622","11574488","Yes"
"697940318","912350351","Yes"
"698298550","923214593","Yes"
"698479476","554203959","Yes"
"698599619","991164482","Yes"
"699019979","934103819","Yes"
"699040423","568481169","Yes"
"699213486","372427211","Yes"
"699259692","470168479","Yes"
"699264162","486843306","Yes"
"700019532","392545212","Yes"
"700415116","94541006","Yes"
"700480034","724607637","Yes"
"700933985","454256046","Yes"
"701045959","916185926","Yes"
"701394425","396214835","Yes"
"701584490","914328788","Yes"
"701632551","982972220","Yes"
"701635374","491952877","Yes"
"701662903","178552461","Yes"
"702379251","246641010","Yes"
"702462569","830778364","Yes"
"702515797","835784911","Yes"
"702765424","446398138","Yes"
"702995423","485652673","Yes"
"703534963","11217710","Yes"
"704228364","898869535","Yes"
"704318937","335522906","Yes"
"704813211","5527840","Yes"
"704922175","169768371","Yes"
"705676307","600569356","Yes"
"705792031","106155846","Yes"
"706077378","799735674","Yes"
"706166166","669533041","Yes"
"706182075","470175265","Yes"
"706201996","58008754","Yes"
"706761010","332424144","Yes"
"707188090","354502861","Yes"
"707508874","909324283","Yes"
"707640904","712110324","Yes"
"707893259","440393542","Yes"
"708033946","858142854","Yes"
"708108316","722706160","Yes"
"709304284","974136246","Yes"
"709480747","608465086","Yes"
"709485057","639097372","Yes"
"709834427","615649837","Yes"
"709836582","748002337","Yes"
"709954033","37417861","Yes"
"710768288","313501121","Yes"
"710870762","494156896","Yes"
"710927711","63946426","Yes"
"711194966","438482203","Yes"
"711321671","559703683","Yes"
"712157440","63397040","Yes"
"712178846","949426236","Yes"
"712282148","58078660","Yes"
"712342679","403390371","Yes"
"712368563","676760940","Yes"
"712438225","471637103","Yes"
"712723636","223027900","Yes"
"713145368","796429528","Yes"
"713183314","187345995","Yes"
"713564437","216403291","Yes"
"713596462","55815891","Yes"
"713773797","973457349","Yes"
"713839113","938386668","Yes"
"714172089","267367234","Yes"
"714264613","55229907","Yes"
"714402024","563704806","Yes"
"714424638","373203569","Yes"
"714475484","72535330","Yes"
"714858479","660528923","Yes"
"714990067","625697626","Yes"
"715305505","62069428","Yes"
"715344688","33357274","Yes"
"715398354","298246160","Yes"
"715562795","81017494","Yes"
"715809394","296108357","Yes"
"715971320","94328194","Yes"
"716094309","552615034","Yes"
"716209473","982887387","Yes"
"716347226","144153946","Yes"
"716445784","980661236","Yes"
"716462308","110747307","Yes"
"716905882","795101083","Yes"
"717378043","416579166","Yes"
"717849825","105961188","Yes"
"718044822","590209400","Yes"
"718626277","957331282","Yes"
"718811030","315113708","Yes"
"718867798","174410706","Yes"
"719017640","630795139","Yes"
"719048285","77114563","Yes"
"719509499","791712013","Yes"
"719556593","226407822","Yes"
"719819332","312364641","Yes"
"719965560","361186621","Yes"
"720305266","327656136","Yes"
"720586010","451174346","Yes"
"720639043","814078664","Yes"
"720643577","730740313","Yes"
"720807912","551199079","Yes"
"720909874","129288699","Yes"
"720964116","397591504","Yes"
"721188276","87307944","Yes"
"721919639","126797140","Yes"
"722412582","7460417","Yes"
"722584880","873122569","Yes"
"722607058","666068834","Yes"
"722817257","836914180","Yes"
"722933665","672233378","Yes"
"723257134","438310923","Yes"
"723374442","776325900","Yes"
"724647498","630536970","Yes"
"725602993","302422470","Yes"
"725680492","694951887","Yes"
"725721184","532472613","Yes"
"725940275","63622112","Yes"
"725978271","242803192","Yes"
"726112126","916722159","Yes"
"726334003","878464220","Yes"
"726537993","553304353","Yes"
"726977675","127802069","Yes"
"727478902","751435525","Yes"
"727482139","836003593","Yes"
"727826264","911517252","Yes"
"728299345","877456645","Yes"
"728426216","104901171","Yes"
"728580742","914681464","Yes"
"728755610","105537649","Yes"
"728795993","196651025","Yes"
"729453385","956349516","Yes"
"729949321","249174141","Yes"
"729987154","867660515","Yes"
"730227237","727333860","Yes"
"730429677","255722975","Yes"
"730852071","115993409","Yes"
"731051126","266850746","Yes"
"731382310","461062802","Yes"
"731422783","428717781","Yes"
"731803175","797523162","Yes"
"732216099","784655867","Yes"
"732299066","102865388","Yes"
"732621942","842440573","Yes"
"732718951","728523824","Yes"
"732854632","834099487","Yes"
"732856854","315264212","Yes"
"734221520","795348991","Yes"
"734271882","104858861","Yes"
"734598853","678218134","Yes"
"734881648","421899393","Yes"
"735752087","464841336","Yes"
"736117327","699185272","Yes"
"736205214","330135837","Yes"
"736958325","269767986","Yes"
"737222823","1074582","Yes"
"737294116","140352498","Yes"
"737432189","283788192","Yes"
"738076622","663098004","Yes"
"738129519","712592426","Yes"
"738477107","897526037","Yes"
"738561251","883116763","Yes"
"739702528","778061269","Yes"
"739997509","560837053","Yes"
"740005470","889655706","Yes"
"740063197","707802528","Yes"
"740538878","514859455","Yes"
"740652515","398957641","Yes"
"741056341","921359742","Yes"
"741246135","904765483","Yes"
"741928660","721812101","Yes"
"742278013","494679508","Yes"
"742902495","228374771","Yes"
"743096503","668773540","Yes"
"743400092","142108913","Yes"
"743462778","65738629","Yes"
"743748322","691249068","Yes"
"743900934","594901489","Yes"
"744108249","360462101","Yes"
"744507429","71746811","Yes"
"744536385","990722074","Yes"
"744617869","434253974","Yes"
"744779561","695838155","Yes"
"744951693","872889355","Yes"
"745210937","158069045","Yes"
"745233311","40882645","Yes"
"745531253","81361358","Yes"
"745880073","679011685","Yes"
"746478030","51368087","Yes"
"746977087","471158546","Yes"
"747088551","193650246","Yes"
"747182594","841112993","Yes"
"747453922","383933501","Yes"
"747761049","664267961","Yes"
"747805423","284110346","Yes"
"747883430","318820076","Yes"
"747979964","974444494","Yes"
"748019147","936765969","Yes"
"748098261","177772509","Yes"
"748117682","459583375","Yes"
"748154142","779012838","Yes"
"748402800","431642756","Yes"
"748548479","223361305","Yes"
"748743636","225265034","Yes"
"748942659","881227965","Yes"
"748954280","977770989","Yes"
"749363375","310119366","Yes"
"749605040","692875286","Yes"
"749826614","641590551","Yes"
"750058363","980353482","Yes"
"750408884","9127799","Yes"
"751209174","931011012","Yes"
"751689172","630732425","Yes"
"751920332","209951181","Yes"
"751931741","877648088","Yes"
"752043262","42287460","Yes"
"752779588","596009302","Yes"
"752932453","442388416","Yes"
"753043170","375408708","Yes"
"753332246","646697955","Yes"
"753428977","767081687","Yes"
"753446667","882526449","Yes"
"753472929","900780710","Yes"
"754118524","149227993","Yes"
"754212179","648123850","Yes"
"754335440","659099566","Yes"
"754476984","270626159","Yes"
"754598573","280015367","Yes"
"754951121","422899017","Yes"
"754972369","228699734","Yes"
"754979999","106827762","Yes"
"755074359","677482587","Yes"
"755948075","900197756","Yes"
"756395540","912051432","Yes"
"756640018","34500820","Yes"
"756750298","783103591","Yes"
"756806454","163174911","Yes"
"757691444","258583582","Yes"
"757707792","276950032","Yes"
"757839776","955951323","Yes"
"757869442","731159905","Yes"
"758038729","381486521","Yes"
"758350176","373808959","Yes"
"758411717","392307547","Yes"
"758811132","747210148","Yes"
"759028660","276358413","Yes"
"759055752","392995075","Yes"
"759141943","296918480","Yes"
"759178083","651079275","Yes"
"759281103","8438222","Yes"
"759466093","264095743","Yes"
"759491356","199768171","Yes"
"759561806","282883171","Yes"
"759652488","208934985","Yes"
"760046242","417593527","Yes"
"760083212","672105448","Yes"
"760344686","359653409","Yes"
"760737623","429836539","Yes"
"761580132","382758630","Yes"
"761672420","878684700","Yes"
"761706389","730930026","Yes"
"761803828","430846117","Yes"
"762006670","228553278","Yes"
"762208845","693118762","Yes"
"762573640","611915717","Yes"
"762654585","745864180","Yes"
"762847605","343915654","Yes"
"763006539","607775757","Yes"
"763221794","678723028","Yes"
"763568415","394131376","Yes"
"764104946","476599913","Yes"
"764208366","31273623","Yes"
"764419601","753247272","Yes"
"764581114","380141332","Yes"
"764821275","837357168","Yes"
"764866747","487950400","Yes"
"764945167","895248087","Yes"
"766271144","475921779","Yes"
"766703134","983976841","Yes"
"766762098","649146703","Yes"
"767134871","511507983","Yes"
"767177491","341943824","Yes"
"767203034","915157720","Yes"
"767268706","243415355","Yes"
"767289026","820282793","Yes"
"767302254","955079768","Yes"
"767488342","228720490","Yes"
"767940435","241436161","Yes"
"767988738","741826753","Yes"
"768288185","261035808","Yes"
"768505006","804659189","Yes"
"768789796","267368382","Yes"
"768944386","616010365","Yes"
"769004990","676144936","Yes"
"769162053","16075061","Yes"
"769286383","966642434","Yes"
"769507286","392926473","Yes"
"769561436","658673478","Yes"
"769998318","110067320","Yes"
"770388087","308237974","Yes"
"770493170","541616968","Yes"
"770578383","812217712","Yes"
"770638134","378196101","Yes"
"770667606","242408955","Yes"
"771071824","781101315","Yes"
"771953253","499961070","Yes"
"772101186","386811550","Yes"
"772125697","648089629","Yes"
"772199820","258281493","Yes"
"772454213","435780620","Yes"
"773233229","273049451","Yes"
"773494868","168591970","Yes"
"773650046","832807450","Yes"
"773679890","250615056","Yes"
"773830612","558745769","Yes"
"774160020","313885382","Yes"
"774390272","731628614","Yes"
"774572437","681864712","Yes"
"774914234","139786293","Yes"
"775118568","76661804","Yes"
"775193031","633946427","Yes"
"775489091","496739431","Yes"
"775527521","388197757","Yes"
"775768880","114038726","Yes"
"775834296","688238170","Yes"
"775842039","54316936","Yes"
"776153640","797876780","Yes"
"776209859","768186214","Yes"
"776350934","906725042","Yes"
"777321243","50187437","Yes"
"777550273","934204485","Yes"
"777678298","544733616","Yes"
"777852237","425027385","Yes"
"777869064","615659632","Yes"
"778110042","421865996","Yes"
"778664154","407373408","Yes"
"779115680","334053133","Yes"
"779182069","902794208","Yes"
"779578957","31982542","Yes"
"780085378","283370983","Yes"
"780520680","172097703","Yes"
"780574661","384974347","Yes"
"780683295","960676895","Yes"
"780773717","848486876","Yes"
"780826989","20171034","Yes"
"780920744","956829336","Yes"
"781119694","530846400","Yes"
"781156273","752506837","Yes"
"781246388","357031664","Yes"
"781584128","381499339","Yes"
"782162541","765003338","Yes"
"782182739","210938100","Yes"
"782397766","203576726","Yes"
"782523044","538576651","Yes"
"783181470","830176983","Yes"
"783245144","195531111","Yes"
"783743479","118641219","Yes"
"784114953","716861654","Yes"
"784690391","864305487","Yes"
"784961151","590356706","Yes"
"785136695","41762707","Yes"
"785203907","323295719","Yes"
"785228590","321069903","Yes"
"785754857","764880215","Yes"
"785768507","407188678","Yes"
"785776098","650003746","Yes"
"785959725","739325101","Yes"
"786163106","680986656","Yes"
"786429378","542557879","Yes"
"786774647","44750594","Yes"
"786797617","249868151","Yes"
"786958955","17875319","Yes"
"787230220","719653530","Yes"
"787336659","991582820","Yes"
"787735514","650690432","Yes"
"787832025","24851414","Yes"
"787863771","281339767","Yes"
"788142603","585016749","Yes"
"788558506","887442311","Yes"
"789289781","399590905","Yes"
"789379598","223820478","Yes"
"789480985","437135433","Yes"
"789607117","254787959","Yes"
"789920303","50006945","Yes"
"790322831","166246305","Yes"
"790334729","671999195","Yes"
"790817627","217490980","Yes"
"791146631","953760776","Yes"
"791547796","576792454","Yes"
"791846430","728555154","Yes"
"792374706","10234338","Yes"
"792667443","770635154","Yes"
"792838425","913533778","Yes"
"793121486","148958915","Yes"
"793150799","669528839","Yes"
"793629572","55131642","Yes"
"793704749","391562086","Yes"
"794059773","436457582","Yes"
"794355660","852691918","Yes"
"794630329","451134293","Yes"
"794668547","287241389","Yes"
"794707743","187708393","Yes"
"795345291","630576087","Yes"
"795370845","768241864","Yes"
"795487118","355564818","Yes"
"795589903","294897667","Yes"
"795934169","336082774","Yes"
"796232938","213780394","Yes"
"796746108","439730920","Yes"
"796902631","940184553","Yes"
"797175980","100674794","Yes"
"797281290","945311724","Yes"
"797303423","175951080","Yes"
"797604039","482729247","Yes"
"797673612","577837711","Yes"
"797890742","102967981","Yes"
"797930805","448111225","Yes"
"798337620","59632358","Yes"
"798441993","233771903","Yes"
"798444594","553052830","Yes"
"798606812","606432535","Yes"
"798824958","294983000","Yes"
"798998557","185486106","Yes"
"799037575","570794995","Yes"
"799129469","96682608","Yes"
"799179508","709636130","Yes"
"799418388","605003937","Yes"
"799540728","72277173","Yes"
"799616872","5918225","Yes"
"800333149","276247783","Yes"
"801675594","253867138","Yes"
"802150894","648833600","Yes"
"802177616","524377494","Yes"
"803053459","899819247","Yes"
"803264670","274516364","Yes"
"803970937","873032114","Yes"
"804103988","455202440","Yes"
"804134623","805163086","Yes"
"804241282","362655147","Yes"
"804715139","317405798","Yes"
"804952523","761318126","Yes"
"805209895","16316450","Yes"
"805686297","940574404","Yes"
"805743191","109562535","Yes"
"806573332","309495788","Yes"
"806639154","864671933","Yes"
"806682772","923537452","Yes"
"806792610","288529252","Yes"
"806959538","774714297","Yes"
"807306596","400546174","Yes"
"807394499","62458292","Yes"
"807712105","979733564","Yes"
"808136747","783162349","Yes"
"808608013","731479355","Yes"
"808945468","625895642","Yes"
"808962272","470081549","Yes"
"809315765","690585785","Yes"
"809408754","57374024","Yes"
"809441097","664238520","Yes"
"809447865","173426461","Yes"
"809548566","142255696","Yes"
"809628019","704364979","Yes"
"809697025","302639679","Yes"
"809720763","263898468","Yes"
"809768410","880268826","Yes"
"809792624","804129399","Yes"
"810192884","527619639","Yes"
"810233560","548021378","Yes"
"810275386","107885415","Yes"
"810568691","273213137","Yes"
"810684381","946545666","Yes"
"810719075","79333656","Yes"
"811221666","568564973","Yes"
"811549229","618069187","Yes"
"811671417","595708133","Yes"
"811724692","397809003","Yes"
"811773046","888409369","Yes"
"811803418","931497636","Yes"
"811928048","868321562","Yes"
"812462048","854214514","Yes"
"812463888","165709594","Yes"
"812602404","903828958","Yes"
"812651356","482936751","Yes"
"812820716","631614299","Yes"
"812932470","566646682","Yes"
"813130138","328004123","Yes"
"813387076","659355480","Yes"
"814078049","682337880","Yes"
"814388657","661052110","Yes"
"814549891","442098123","Yes"
"814714632","977619370","Yes"
"815225025","295902612","Yes"
"815289547","767644748","Yes"
"815348729","179186727","Yes"
"815446428","523911788","Yes"
"815568677","473481990","Yes"
"815604002","488097064","Yes"
"815622086","680413680","Yes"
"815819922","953625815","Yes"
"815917227","29115331","Yes"
"815974909","291350692","Yes"
"815977756","111073586","Yes"
"816292519","769909116","Yes"
"816340560","426351346","Yes"
"816572681","258800442","Yes"
"816694639","82487517","Yes"
"816757974","436624316","Yes"
"816798089","987581528","Yes"
"816990145","206738602","Yes"
"817041685","608829299","Yes"
"817041798","290428236","Yes"
"817556714","642647970","Yes"
"818005262","457550570","Yes"
"818189073","763556192","Yes"
"818222664","348297846","Yes"
"818294842","729761884","Yes"
"818550922","868248718","Yes"
"818978305","965679921","Yes"
"819850746","273740670","Yes"
"819943817","784983134","Yes"
"820156435","37840834","Yes"
"820216938","217736281","Yes"
"820247097","535091076","Yes"
"820465494","610076101","Yes"
"820504755","28145814","Yes"
"820768430","216032495","Yes"
"820824318","103809018","Yes"
"821314998","266206448","Yes"
"821447531","864550783","Yes"
"821725260","68264960","Yes"
"822021109","304340922","Yes"
"822028434","818338714","Yes"
"822175364","256972782","Yes"
"822209327","779905926","Yes"
"822329063","950446043","Yes"
"822521490","648621844","Yes"
"822645639","34725864","Yes"
"823135966","680955986","Yes"
"823160129","221040442","Yes"
"823389685","328915332","Yes"
"823633028","605492955","Yes"
"823640692","972232938","Yes"
"823723516","197446882","Yes"
"823762911","484904824","Yes"
"824435087","954407522","Yes"
"824461002","83951660","Yes"
"824665128","911250806","Yes"
"824720179","92172415","Yes"
"824726346","546207584","Yes"
"825111412","357849514","Yes"
"826175186","608596191","Yes"
"826352425","16717778","Yes"
"826472368","138699244","Yes"
"826779396","92620967","Yes"
"827196646","738693912","Yes"
"827937657","444950805","Yes"
"827997771","935139089","Yes"
"828069790","307545513","Yes"
"828216272","880106879","Yes"
"828308675","591641078","Yes"
"829174757","349855765","Yes"
"829438866","798374316","Yes"
"829847209","408505494","Yes"
"830109297","512680091","Yes"
"830330473","878552097","Yes"
"830528493","178357400","Yes"
"830663108","887538610","Yes"
"830899320","675108478","Yes"
"831747017","868141835","Yes"
"831937878","763806713","Yes"
"831994393","149070510","Yes"
"832154423","645532458","Yes"
"832396113","742101147","Yes"
"832568070","899785709","Yes"
"832671256","967071018","Yes"
"832687567","749839893","Yes"
"832713529","842986099","Yes"
"832931453","724095537","Yes"
"832992617","570396048","Yes"
"833108565","28148761","Yes"
"833244029","995503362","Yes"
"833246827","573280469","Yes"
"833377801","589392054","Yes"
"833380606","941944973","Yes"
"833692382","289365736","Yes"
"833720134","359357015","Yes"
"834081778","12938493","Yes"
"834219333","263637797","Yes"
"834797065","224124838","Yes"
"834893431","515222157","Yes"
"834912931","465122260","Yes"
"835055902","897066582","Yes"
"835304098","592958232","Yes"
"835655773","957188832","Yes"
"835735386","219484802","Yes"
"835846227","944712351","Yes"
"835988537","143071100","Yes"
"836772941","65982087","Yes"
"836802722","32979335","Yes"
"837110675","927861930","Yes"
"837353208","946771962","Yes"
"837828636","384252696","Yes"
"838327904","731775599","Yes"
"838603625","780859090","Yes"
"838915472","194253327","Yes"
"839025218","446224971","Yes"
"839295652","3352979","Yes"
"839317341","465684131","Yes"
"839321402","264179924","Yes"
"839348596","540050403","Yes"
"839464488","642628629","Yes"
"839838820","462092229","Yes"
"839842961","723070415","Yes"
"840999500","874837054","Yes"
"841229316","36838121","Yes"
"841248032","476084287","Yes"
"841289837","180254133","Yes"
"841708693","776871128","Yes"
"841853067","559570956","Yes"
"842317831","486369818","Yes"
"842531745","605097191","Yes"
"842533458","429698295","Yes"
"842619177","174464869","Yes"
"842912519","963860650","Yes"
"843225551","442820003","Yes"
"843815396","606317734","Yes"
"843906886","197322345","Yes"
"844277121","143179632","Yes"
"844523639","825186554","Yes"
"844538253","970127607","Yes"
"844883977","982236492","Yes"
"845011968","241056604","Yes"
"845262677","141311260","Yes"
"845306382","152405732","Yes"
"845332989","713046254","Yes"
"845406726","57785543","Yes"
"845779565","848374193","Yes"
"846024240","215401002","Yes"
"846180071","34251227","Yes"
"846580617","353688316","Yes"
"847164751","277035979","Yes"
"847200093","838968183","Yes"
"847259850","37467493","Yes"
"847465433","46974992","Yes"
"847501495","930821948","Yes"
"847804492","451589750","Yes"
"848110297","956720345","Yes"
"848135495","9970476","Yes"
"848588487","351161814","Yes"
"848643291","730360947","Yes"
"848733565","620949482","Yes"
"848959302","911803251","Yes"
"849085537","302160858","Yes"
"849239535","549732525","Yes"
"849358454","397997388","Yes"
"849539445","659242117","Yes"
"849889559","42928863","Yes"
"850001175","791348700","Yes"
"850251085","131401479","Yes"
"850403066","650090987","Yes"
"850572517","591473085","Yes"
"850981526","591130483","Yes"
"851122075","421776577","Yes"
"851353507","363413977","Yes"
"851360110","512337795","Yes"
"851380591","102459829","Yes"
"851427521","554154289","Yes"
"852253540","564923466","Yes"
"852498096","351840962","Yes"
"852591436","562663170","Yes"
"852720059","792883674","Yes"
"852891713","408757878","Yes"
"853144973","48800737","Yes"
"853570213","588624846","Yes"
"853601178","706376229","Yes"
"853602063","562512706","Yes"
"853675031","601787091","Yes"
"853953172","414575474","Yes"
"854137757","357240115","Yes"
"854452685","591641278","Yes"
"854482605","150432312","Yes"
"854608556","873999718","Yes"
"854872349","111503635","Yes"
"855118476","283499174","Yes"
"855663874","413800290","Yes"
"855676418","57497493","Yes"
"855824719","984375172","Yes"
"856169419","494738369","Yes"
"856502569","561161759","Yes"
"856725531","767783653","Yes"
"857134942","770756242","Yes"
"857520886","524174967","Yes"
"857631181","704736909","Yes"
"857930826","329585133","Yes"
"858049510","156772198","Yes"
"858163127","750799100","Yes"
"858299107","523849534","Yes"
"858470482","449056338","Yes"
"859307318","212234146","Yes"
"859632588","443486795","Yes"
"859681055","79199673","Yes"
"859754731","604917145","Yes"
"859821752","407458539","Yes"
"860223449","27326856","Yes"
"860430685","108090195","Yes"
"860801024","4817665","Yes"
"861115644","248608340","Yes"
"861481866","134179397","Yes"
"861643300","656373457","Yes"
"861911892","254077932","Yes"
"862600402","907519634","Yes"
"863208404","49390788","Yes"
"863541130","183371777","Yes"
"863645823","538979423","Yes"
"863798300","906789281","Yes"
"864039755","402980319","Yes"
"864039810","99266788","Yes"
"864345228","878851851","Yes"
"864635210","192887534","Yes"
"864770389","101489389","Yes"
"864790114","629649053","Yes"
"864952843","449532817","Yes"
"865168710","704165737","Yes"
"865821837","453449497","Yes"
"865977939","360050542","Yes"
"866040160","210601637","Yes"
"866174402","912820833","Yes"
"866268900","827943731","Yes"
"866809361","504792090","Yes"
"866909580","55549824","Yes"
"866930036","572523194","Yes"
"866989464","199455495","Yes"
"867090715","178961654","Yes"
"867229072","587046001","Yes"
"867530716","112678447","Yes"
"867535458","853140631","Yes"
"867544363","20290781","Yes"
"867773652","171715211","Yes"
"868215793","386271041","Yes"
"868292797","949703464","Yes"
"868502713","910161995","Yes"
"868551357","325143995","Yes"
"868754755","805937746","Yes"
"868941585","115144731","Yes"
"869017194","46834562","Yes"
"869097579","170936050","Yes"
"869189685","916972104","Yes"
"869452870","300191769","Yes"
"869468504","911276847","Yes"
"869789084","892539679","Yes"
"869904674","538603648","Yes"
"869945882","813614217","Yes"
"870142674","987307707","Yes"
"870263664","206266924","Yes"
"870346274","25956117","Yes"
"870392612","649989808","Yes"
"870534359","924705255","Yes"
"871141406","544993247","Yes"
"871191050","495884490","Yes"
"871228627","536410936","Yes"
"871350477","625601731","Yes"
"871400135","223614578","Yes"
"871511316","485122285","Yes"
"871775514","445343187","Yes"
"871830318","293979174","Yes"
"871942651","42281735","Yes"
"871966050","357017746","Yes"
"872313871","75847085","Yes"
"873009211","431048154","Yes"
"873102309","571014876","Yes"
"873227077","924112006","Yes"
"873342589","235940274","Yes"
"873436977","284582858","Yes"
"874004771","122204775","Yes"
"874087755","129323240","Yes"
"874244513","264197989","Yes"
"874428078","204175712","Yes"
"874587215","297163686","Yes"
"874733589","298726406","Yes"
"874999404","519757963","Yes"
"875588409","763514212","Yes"
"876675532","598737746","Yes"
"876790340","94502525","Yes"
"876878301","166394496","Yes"
"877337552","955394556","Yes"
"877406763","490609448","Yes"
"877637211","653601972","Yes"
"877655058","363261232","Yes"
"877743840","300206937","Yes"
"878247877","320420762","Yes"
"878267248","834010382","Yes"
"878288198","458502326","Yes"
"878672598","354608244","Yes"
"878827860","484599780","Yes"
"879038424","625222837","Yes"
"879254550","685498864","Yes"
"879558053","135771778","Yes"
"880675641","315509161","Yes"
"881198328","569577548","Yes"
"881407558","606384594","Yes"
"881466055","199395713","Yes"
"881613088","428582380","Yes"
"881839836","338766000","Yes"
"882472757","433030176","Yes"
"882693319","656818308","Yes"
"882829232","207284239","Yes"
"883104973","485757023","Yes"
"883193503","389773066","Yes"
"883209974","790950499","Yes"
"883313485","54805316","Yes"
"883496746","357609396","Yes"
